x,y,value
8,Category 316,32
8,Category 317,34
8,Category 318,61
8,Category 319,3
8,Category 320,73
8,Category 321,31
8,Category 322,88
8,Category 323,89
8,Category 324,39
8,Category 325,65
8,Category 326,4
8,Category 327,5
8,Category 328,
8,Category 329,45
8,Category 330,49
8,Category 331,90
8,Category 332,92
8,Category 333,43
8,Category 334,22
8,Category 335,59
8,Category 336,87
8,Category 337,64
8,Category 338,
8,Category 339,61
8,Category 340,69
8,Category 341,94
8,Category 342,60
8,Category 343,
8,Category 344,15
8,Category 345,24
8,Category 346,
8,Category 347,54
8,Category 348,40
8,Category 349,78
8,Category 350,70
8,Category 351,
8,Category 352,50
8,Category 353,68
8,Category 354,10
8,Category 355,37
8,Category 356,
8,Category 357,4
8,Category 358,69
8,Category 359,82
8,Category 360,
8,Category 361,44
8,Category 362,50
8,Category 363,5
8,Category 364,
8,Category 365,15
8,Category 366,58
8,Category 367,19
8,Category 368,41
8,Category 369,
8,Category 370,
8,Category 371,
8,Category 372,58
8,Category 373,
8,Category 374,41
8,Category 375,92
8,Category 376,2
8,Category 377,49
8,Category 378,29
8,Category 379,33
8,Category 380,81
8,Category 381,
8,Category 382,7
8,Category 383,88
8,Category 384,32
8,Category 385,5
8,Category 386,37
8,Category 387,64
8,Category 388,82
8,Category 389,98
8,Category 390,68
8,Category 391,
8,Category 392,
8,Category 393,29
8,Category 394,9
8,Category 395,22
8,Category 396,
8,Category 397,
8,Category 398,84
8,Category 399,79
8,Category 400,4
8,Category 401,
8,Category 402,69
8,Category 403,71
8,Category 404,88
8,Category 405,
8,Category 406,44
8,Category 407,28
8,Category 408,59
8,Category 409,56
8,Category 410,90
8,Category 411,0
8,Category 412,47
8,Category 413,80
8,Category 414,91
8,Category 415,47
8,Category 416,35
8,Category 417,
8,Category 418,6
8,Category 419,66
8,Category 420,
8,Category 421,36
8,Category 422,28
8,Category 423,
8,Category 424,20
8,Category 425,98
8,Category 426,24
8,Category 427,
8,Category 428,
8,Category 429,1
8,Category 430,76
8,Category 431,55
8,Category 432,60
8,Category 433,
8,Category 434,96
8,Category 435,13
8,Category 436,
8,Category 437,99
8,Category 438,20
8,Category 439,57
8,Category 440,73
8,Category 441,45
8,Category 442,98
8,Category 443,
8,Category 444,
8,Category 445,27
8,Category 446,98
8,Category 447,
8,Category 448,85
8,Category 449,94
8,Category 450,77
8,Category 451,58
8,Category 452,5
8,Category 453,34
8,Category 454,90
8,Category 455,15
8,Category 456,56
8,Category 457,
8,Category 458,81
8,Category 459,8
8,Category 460,38
8,Category 461,
8,Category 462,75
8,Category 463,20
8,Category 464,
8,Category 465,
8,Category 466,
8,Category 467,44
8,Category 468,90
8,Category 469,44
8,Category 470,50
8,Category 471,45
8,Category 472,86
8,Category 473,84
8,Category 474,
8,Category 475,93
8,Category 476,31
8,Category 477,
8,Category 478,51
8,Category 479,85
8,Category 480,58
8,Category 481,69
8,Category 482,9
8,Category 483,47
8,Category 484,90
8,Category 485,96
8,Category 486,61
8,Category 487,69
8,Category 488,
8,Category 489,70
8,Category 490,12
8,Category 491,
8,Category 492,67
8,Category 493,71
8,Category 494,96
8,Category 495,34
8,Category 496,37
8,Category 497,63
8,Category 498,81
8,Category 499,
8,Category 500,97
8,Category 501,
8,Category 502,31
8,Category 503,47
8,Category 504,97
8,Category 505,94
8,Category 506,87
8,Category 507,82
8,Category 508,18
8,Category 509,27
8,Category 510,92
8,Category 511,45
8,Category 512,71
8,Category 513,69
8,Category 514,
8,Category 515,
8,Category 516,24
8,Category 517,88
8,Category 518,32
8,Category 519,59
8,Category 520,71
8,Category 521,14
8,Category 522,5
8,Category 523,
8,Category 524,7
8,Category 525,32
8,Category 526,12
8,Category 527,
8,Category 528,90
8,Category 529,
8,Category 530,59
8,Category 531,19
8,Category 532,49
8,Category 533,60
8,Category 534,72
8,Category 535,
8,Category 536,51
8,Category 537,44
8,Category 538,32
8,Category 539,70
8,Category 540,65
8,Category 541,0
8,Category 542,20
8,Category 543,10
8,Category 544,2
8,Category 545,65
8,Category 546,22
8,Category 547,
8,Category 548,56
8,Category 549,14
8,Category 550,2
8,Category 551,9
8,Category 552,69
8,Category 553,
8,Category 554,55
8,Category 555,41
8,Category 556,30
8,Category 557,54
8,Category 558,87
8,Category 559,
8,Category 560,90
8,Category 561,68
8,Category 562,
8,Category 563,31
8,Category 564,38
8,Category 565,12
8,Category 566,28
8,Category 567,16
8,Category 568,
8,Category 569,
8,Category 570,
8,Category 571,
8,Category 572,85
8,Category 573,40
8,Category 574,92
8,Category 575,
8,Category 576,3
8,Category 577,
8,Category 578,
8,Category 579,61
8,Category 580,14
8,Category 581,
8,Category 582,6
8,Category 583,72
8,Category 584,
8,Category 585,
8,Category 586,84
8,Category 587,32
8,Category 588,4
8,Category 589,72
8,Category 590,30
8,Category 591,31
8,Category 592,15
8,Category 593,50
8,Category 594,13
8,Category 595,57
8,Category 596,32
8,Category 597,
8,Category 598,37
8,Category 599,95
8,Category 600,
8,Category 601,
8,Category 602,49
8,Category 603,45
8,Category 604,10
8,Category 605,84
8,Category 606,
8,Category 607,
8,Category 608,84
8,Category 609,
8,Category 610,2
8,Category 611,87
8,Category 612,80
8,Category 613,78
8,Category 614,36
8,Category 615,41
8,Category 616,
8,Category 617,27
8,Category 618,19
8,Category 619,20
8,Category 620,
8,Category 621,52
8,Category 622,
8,Category 623,39
8,Category 624,48
8,Category 625,28
8,Category 626,37
8,Category 627,97
8,Category 628,30
8,Category 629,
8,Category 630,66
8,Category 631,78
8,Category 632,53
8,Category 633,83
8,Category 634,75
8,Category 635,97
8,Category 636,1
8,Category 637,90
8,Category 638,
8,Category 639,81
8,Category 640,35
8,Category 641,71
8,Category 642,90
8,Category 643,79
8,Category 644,25
8,Category 645,11
8,Category 646,42
8,Category 647,96
8,Category 648,
8,Category 649,34
8,Category 650,77
8,Category 651,7
8,Category 652,70
8,Category 653,34
8,Category 654,69
8,Category 655,34
8,Category 656,18
8,Category 657,43
8,Category 658,4
8,Category 659,30
8,Category 660,81
8,Category 661,74
8,Category 662,99
8,Category 663,88
8,Category 664,31
8,Category 665,81
8,Category 666,51
8,Category 667,71
8,Category 668,40
8,Category 669,25
8,Category 670,94
8,Category 671,63
8,Category 672,35
8,Category 673,53
8,Category 674,78
8,Category 675,89
8,Category 676,
8,Category 677,40
8,Category 678,73
8,Category 679,63
8,Category 680,
8,Category 681,
8,Category 682,69
8,Category 683,82
8,Category 684,65
8,Category 685,39
8,Category 686,
8,Category 687,
8,Category 688,45
8,Category 689,
8,Category 690,23
8,Category 691,14
8,Category 692,21
8,Category 693,45
8,Category 694,34
8,Category 695,
8,Category 696,72
8,Category 697,
8,Category 698,
8,Category 699,40
8,Category 700,76
8,Category 701,
8,Category 702,48
8,Category 703,
8,Category 704,11
8,Category 705,94
8,Category 706,39
8,Category 707,53
8,Category 708,2
8,Category 709,0
8,Category 710,9
8,Category 711,30
8,Category 712,
8,Category 713,54
8,Category 714,45
8,Category 715,3
8,Category 716,82
8,Category 717,
8,Category 718,6
8,Category 719,86
8,Category 720,82
8,Category 721,72
8,Category 722,49
8,Category 723,
8,Category 724,27
8,Category 725,
8,Category 726,3
8,Category 727,77
8,Category 728,37
8,Category 729,2
8,Category 730,21
8,Category 731,53
8,Category 732,81
8,Category 733,39
8,Category 734,25
8,Category 735,37
8,Category 736,66
8,Category 737,93
8,Category 738,47
8,Category 739,27
8,Category 740,45
8,Category 741,28
8,Category 742,89
8,Category 743,68
8,Category 744,27
8,Category 745,2
8,Category 746,72
8,Category 747,64
8,Category 748,7
8,Category 749,44
8,Category 750,22
8,Category 751,71
8,Category 752,51
8,Category 753,13
8,Category 754,45
8,Category 755,70
8,Category 756,26
8,Category 757,32
8,Category 758,59
8,Category 759,
8,Category 760,84
8,Category 761,68
8,Category 762,3
8,Category 763,
8,Category 764,5
8,Category 765,
8,Category 766,12
8,Category 767,26
8,Category 768,9
8,Category 769,78
8,Category 770,10
8,Category 771,
8,Category 772,
8,Category 773,
8,Category 774,0
8,Category 775,93
8,Category 776,27
8,Category 777,
8,Category 778,7
8,Category 779,22
8,Category 780,
8,Category 781,48
8,Category 782,
8,Category 783,32
8,Category 784,94
8,Category 785,
8,Category 786,5
8,Category 787,60
8,Category 788,2
8,Category 789,97
8,Category 790,35
8,Category 791,94
8,Category 792,12
8,Category 793,63
8,Category 794,90
8,Category 795,41
8,Category 796,33
8,Category 797,19
8,Category 798,52
8,Category 799,64
8,Category 800,15
8,Category 801,7
8,Category 802,40
8,Category 803,22
8,Category 804,60
8,Category 805,88
8,Category 806,92
8,Category 807,83
8,Category 808,
8,Category 809,18
8,Category 810,
8,Category 811,19
8,Category 812,27
8,Category 813,70
8,Category 814,
8,Category 815,31
8,Category 816,29
8,Category 817,20
8,Category 818,
8,Category 819,
8,Category 820,50
8,Category 821,
8,Category 822,43
8,Category 823,
8,Category 824,61
8,Category 825,6
8,Category 826,13
8,Category 827,13
8,Category 828,39
8,Category 829,54
8,Category 830,13
8,Category 831,88
8,Category 832,91
8,Category 833,87
8,Category 834,48
8,Category 835,66
8,Category 836,
8,Category 837,
8,Category 838,65
8,Category 839,
8,Category 840,21
8,Category 841,5
8,Category 842,48
8,Category 843,4
8,Category 844,30
8,Category 845,39
8,Category 846,90
8,Category 847,83
8,Category 848,53
8,Category 849,73
8,Category 850,43
8,Category 851,69
8,Category 852,36
8,Category 853,92
8,Category 854,97
8,Category 855,31
8,Category 856,34
8,Category 857,
8,Category 858,
8,Category 859,79
8,Category 860,
8,Category 861,95
8,Category 862,98
8,Category 863,80
8,Category 864,82
8,Category 865,78
8,Category 866,
8,Category 867,45
8,Category 868,
8,Category 869,36
8,Category 870,27
8,Category 871,70
8,Category 872,44
8,Category 873,
8,Category 874,
8,Category 875,56
8,Category 876,
8,Category 877,40
8,Category 878,53
8,Category 879,44
8,Category 880,82
8,Category 881,
8,Category 882,11
8,Category 883,82
8,Category 884,72
8,Category 885,
8,Category 886,60
8,Category 887,
8,Category 888,7
8,Category 889,39
8,Category 890,22
8,Category 891,62
8,Category 892,
8,Category 893,50
8,Category 894,73
8,Category 895,93
8,Category 896,98
8,Category 897,
8,Category 898,
8,Category 899,
8,Category 900,39
8,Category 901,27
8,Category 902,49
8,Category 903,4
8,Category 904,28
8,Category 905,71
8,Category 906,80
8,Category 907,26
8,Category 908,12
8,Category 909,60
8,Category 910,67
8,Category 911,52
8,Category 912,
8,Category 913,42
8,Category 914,83
8,Category 915,57
8,Category 916,99
8,Category 917,55
8,Category 918,43
8,Category 919,20
8,Category 920,82
8,Category 921,59
8,Category 922,93
8,Category 923,48
8,Category 924,71
8,Category 925,
8,Category 926,68
8,Category 927,
8,Category 928,
8,Category 929,4
8,Category 930,45
8,Category 931,
8,Category 932,36
8,Category 933,17
8,Category 934,74
8,Category 935,79
8,Category 936,65
8,Category 937,50
8,Category 938,18
8,Category 939,
8,Category 940,97
8,Category 941,
8,Category 942,
8,Category 943,10
8,Category 944,87
8,Category 945,13
8,Category 946,4
8,Category 947,3
8,Category 948,48
8,Category 949,
8,Category 950,34
8,Category 951,65
8,Category 952,
8,Category 953,23
8,Category 954,88
8,Category 955,8
8,Category 956,66
8,Category 957,
8,Category 958,52
8,Category 959,
8,Category 960,6
8,Category 961,69
8,Category 962,31
8,Category 963,32
8,Category 964,67
8,Category 965,
8,Category 966,96
8,Category 967,41
8,Category 968,33
8,Category 969,43
8,Category 970,58
8,Category 971,86
8,Category 972,
8,Category 973,52
8,Category 974,38
8,Category 975,33
8,Category 976,82
8,Category 977,
8,Category 978,70
8,Category 979,1
8,Category 980,89
8,Category 981,
8,Category 982,28
8,Category 983,8
8,Category 984,74
8,Category 985,17
8,Category 986,5
8,Category 987,57
8,Category 988,91
8,Category 989,43
8,Category 990,
8,Category 991,76
8,Category 992,46
8,Category 993,86
8,Category 994,
8,Category 995,81
8,Category 996,
8,Category 997,38
8,Category 998,33
8,Category 999,76
8,Category 1000,42
9,Category 1,
9,Category 2,80
9,Category 3,
9,Category 4,24
9,Category 5,95
9,Category 6,51
9,Category 7,15
9,Category 8,31
9,Category 9,55
9,Category 10,38
9,Category 11,53
9,Category 12,6
9,Category 13,5
9,Category 14,13
9,Category 15,83
9,Category 16,
9,Category 17,90
9,Category 18,74
9,Category 19,41
9,Category 20,44
9,Category 21,60
9,Category 22,4
9,Category 23,83
9,Category 24,1
9,Category 25,56
9,Category 26,30
9,Category 27,81
9,Category 28,94
9,Category 29,18
9,Category 30,13
9,Category 31,13
9,Category 32,99
9,Category 33,49
9,Category 34,36
9,Category 35,59
9,Category 36,40
9,Category 37,10
9,Category 38,87
9,Category 39,8
9,Category 40,41
9,Category 41,34
9,Category 42,
9,Category 43,
9,Category 44,52
9,Category 45,49
9,Category 46,90
9,Category 47,41
9,Category 48,10
9,Category 49,90
9,Category 50,53
9,Category 51,19
9,Category 52,98
9,Category 53,63
9,Category 54,70
9,Category 55,9
9,Category 56,40
9,Category 57,69
9,Category 58,45
9,Category 59,35
9,Category 60,31
9,Category 61,4
9,Category 62,21
9,Category 63,55
9,Category 64,52
9,Category 65,
9,Category 66,72
9,Category 67,57
9,Category 68,37
9,Category 69,15
9,Category 70,4
9,Category 71,82
9,Category 72,76
9,Category 73,9
9,Category 74,24
9,Category 75,
9,Category 76,
9,Category 77,
9,Category 78,19
9,Category 79,
9,Category 80,16
9,Category 81,
9,Category 82,16
9,Category 83,
9,Category 84,84
9,Category 85,82
9,Category 86,
9,Category 87,20
9,Category 88,62
9,Category 89,30
9,Category 90,
9,Category 91,15
9,Category 92,14
9,Category 93,7
9,Category 94,87
9,Category 95,24
9,Category 96,39
9,Category 97,23
9,Category 98,94
9,Category 99,
9,Category 100,
9,Category 101,18
9,Category 102,20
9,Category 103,80
9,Category 104,
9,Category 105,24
9,Category 106,
9,Category 107,51
9,Category 108,37
9,Category 109,75
9,Category 110,12
9,Category 111,79
9,Category 112,13
9,Category 113,
9,Category 114,55
9,Category 115,66
9,Category 116,68
9,Category 117,36
9,Category 118,12
9,Category 119,94
9,Category 120,1
9,Category 121,15
9,Category 122,82
9,Category 123,85
9,Category 124,
9,Category 125,89
9,Category 126,23
9,Category 127,30
9,Category 128,26
9,Category 129,74
9,Category 130,47
9,Category 131,8
9,Category 132,41
9,Category 133,
9,Category 134,
9,Category 135,73
9,Category 136,78
9,Category 137,
9,Category 138,62
9,Category 139,59
9,Category 140,28
9,Category 141,9
9,Category 142,
9,Category 143,
9,Category 144,
9,Category 145,59
9,Category 146,21
9,Category 147,
9,Category 148,54
9,Category 149,
9,Category 150,89
9,Category 151,38
9,Category 152,40
9,Category 153,41
9,Category 154,73
9,Category 155,11
9,Category 156,21
9,Category 157,
9,Category 158,18
9,Category 159,2
9,Category 160,
9,Category 161,67
9,Category 162,92
9,Category 163,
9,Category 164,
9,Category 165,67
9,Category 166,45
9,Category 167,39
9,Category 168,39
9,Category 169,61
9,Category 170,12
9,Category 171,54
9,Category 172,90
9,Category 173,90
9,Category 174,75
9,Category 175,48
9,Category 176,42
9,Category 177,36
9,Category 178,
9,Category 179,5
9,Category 180,29
9,Category 181,
9,Category 182,65
9,Category 183,64
9,Category 184,51
9,Category 185,
9,Category 186,83
9,Category 187,13
9,Category 188,99
9,Category 189,
9,Category 190,
9,Category 191,84
9,Category 192,33
9,Category 193,32
9,Category 194,3
9,Category 195,63
9,Category 196,57
9,Category 197,54
9,Category 198,11
9,Category 199,44
9,Category 200,72
9,Category 201,50
9,Category 202,
9,Category 203,41
9,Category 204,98
9,Category 205,11
9,Category 206,2
9,Category 207,40
9,Category 208,57
9,Category 209,
9,Category 210,27
9,Category 211,
9,Category 212,88
9,Category 213,65
9,Category 214,
9,Category 215,83
9,Category 216,57
9,Category 217,96
9,Category 218,4
9,Category 219,71
9,Category 220,9
9,Category 221,21
9,Category 222,71
9,Category 223,5
9,Category 224,67
9,Category 225,31
9,Category 226,47
9,Category 227,28
9,Category 228,
9,Category 229,
9,Category 230,16
9,Category 231,93
9,Category 232,84
9,Category 233,51
9,Category 234,73
9,Category 235,7
9,Category 236,78
9,Category 237,
9,Category 238,84
9,Category 239,4
9,Category 240,76
9,Category 241,
9,Category 242,
9,Category 243,
9,Category 244,
9,Category 245,56
9,Category 246,71
9,Category 247,92
9,Category 248,52
9,Category 249,
9,Category 250,91
9,Category 251,72
9,Category 252,56
9,Category 253,21
9,Category 254,37
9,Category 255,71
9,Category 256,92
9,Category 257,
9,Category 258,52
9,Category 259,22
9,Category 260,48
9,Category 261,25
9,Category 262,69
9,Category 263,8
9,Category 264,12
9,Category 265,86
9,Category 266,53
9,Category 267,
9,Category 268,99
9,Category 269,25
9,Category 270,39
9,Category 271,41
9,Category 272,89
9,Category 273,68
9,Category 274,
9,Category 275,24
9,Category 276,28
9,Category 277,
9,Category 278,68
9,Category 279,30
9,Category 280,74
9,Category 281,72
9,Category 282,92
9,Category 283,65
9,Category 284,57
9,Category 285,18
9,Category 286,
9,Category 287,9
9,Category 288,
9,Category 289,19
9,Category 290,
9,Category 291,79
9,Category 292,84
9,Category 293,18
9,Category 294,14
9,Category 295,58
9,Category 296,
9,Category 297,89
9,Category 298,
9,Category 299,31
9,Category 300,54
9,Category 301,44
9,Category 302,68
9,Category 303,
9,Category 304,41
9,Category 305,
9,Category 306,
9,Category 307,94
9,Category 308,
9,Category 309,78
9,Category 310,7
9,Category 311,
9,Category 312,48
9,Category 313,91
